"seqnames","start","end","width","strand","name"
"1",14124232,14124335,104,"*","ENSG00000252151.1"
"1",14221886,14304445,82560,"*","ENSG00000231606.2"
"1",14338824,14419973,81150,"*","ENSG00000234593.3"
"1",14692128,14692613,486,"*","ENSG00000235829.1"
"1",14774468,14777727,3260,"*","ENSG00000287756.1"
"1",15111814,15153618,41805,"*","ENSG00000175147.13"
"1",15152531,15220478,67948,"*","ENSG00000171729.14"
"1",15164343,15171317,6975,"*","ENSG00000204464.7"
"1",15191827,15192845,1019,"*","ENSG00000215720.4"
"1",15226372,15227549,1178,"*","ENSG00000278480.1"
"1",15247271,15400283,153013,"*","ENSG00000142621.19"
"1",15326679,15343876,17198,"*","ENSG00000233485.1"
"1",15334165,15335464,1300,"*","ENSG00000236045.1"
"1",15402978,15409433,6456,"*","ENSG00000228140.2"
"1",15409887,15430339,20453,"*","ENSG00000142634.13"
"1",15438441,15449242,10802,"*","ENSG00000162438.12"
"1",15456727,15472091,15365,"*","ENSG00000142615.8"
"1",15465908,15491395,25488,"*","ENSG00000215704.10"
"1",15490831,15526534,35704,"*","ENSG00000132906.18"
"1",15526812,15592379,65568,"*","ENSG00000116138.13"
"1",15542164,15542304,141,"*","ENSG00000251866.1"
"1",15565610,15565956,347,"*","ENSG00000272510.1"
"1",15571698,15585051,13354,"*","ENSG00000116771.6"
"1",15586135,15603626,17492,"*","ENSG00000237301.1"
"1",15604596,15605043,448,"*","ENSG00000235084.3"
"1",15608077,15608145,69,"*","ENSG00000252417.1"
"1",15614642,15614867,226,"*","ENSG00000236500.1"
"1",15617457,15669044,51588,"*","ENSG00000197312.12"
"1",15659868,15661722,1855,"*","ENSG00000215695.1"
"1",15682872,15683128,257,"*","ENSG00000271742.1"
"1",15684319,15734769,50451,"*","ENSG00000116786.13"
"1",15720311,15736896,16586,"*","ENSG00000237938.5"
"1",15736257,15741392,5136,"*","ENSG00000162461.8"
"1",15740050,15749896,9847,"*","ENSG00000224459.1"
"1",15742498,15747982,5485,"*","ENSG00000162460.7"
"1",15756606,15786594,29989,"*","ENSG00000162458.13"
"1",15792795,15793285,491,"*","ENSG00000224321.1"
"1",15807168,15809348,2181,"*","ENSG00000233954.6"
"1",15828231,15828669,439,"*","ENSG00000178715.8"
"1",15834473,15848147,13675,"*","ENSG00000179743.4"
"1",15847706,15940456,92751,"*","ENSG00000065526.11"
"1",15917697,15917908,212,"*","ENSG00000270620.1"
"1",15941868,15976132,34265,"*","ENSG00000116809.11"
"1",15969631,15970194,564,"*","ENSG00000234607.2"
"1",15988181,15988441,261,"*","ENSG00000231353.1"
"1",15989139,15989375,237,"*","ENSG00000275503.1"
"1",15989870,15994751,4882,"*","ENSG00000224966.4"
"1",16004235,16008807,4573,"*","ENSG00000183888.4"
"1",16006159,16006671,513,"*","ENSG00000233078.1"
"1",16014027,16019594,5568,"*","ENSG00000173641.17"
"1",16018874,16034050,15177,"*","ENSG00000186510.12"
"1",16035177,16040029,4853,"*","ENSG00000232456.1"
"1",16043735,16057308,13574,"*","ENSG00000184908.17"
"1",16057768,16073651,15884,"*","ENSG00000185519.9"
"1",16124336,16156069,31734,"*","ENSG00000142627.13"
"1",16155210,16157329,2120,"*","ENSG00000227959.1"
"1",16159265,16161883,2619,"*","ENSG00000224621.1"
"1",16197853,16198357,505,"*","ENSG00000234166.1"
"1",16197853,16212652,14800,"*","ENSG00000142632.17"
"1",16215908,16228027,12120,"*","ENSG00000237276.8"
"1",16228673,16231335,2663,"*","ENSG00000288398.1"
"1",16231691,16237183,5493,"*","ENSG00000132881.12"
"1",16241212,16241398,187,"*","ENSG00000233929.1"
"1",16246839,16352480,105642,"*","ENSG00000037637.11"
"1",16352574,16398145,45572,"*","ENSG00000055070.17"
"1",16369149,16369530,382,"*","ENSG00000226457.1"
"1",16387116,16437424,50309,"*","ENSG00000187144.11"
"1",16440720,16460078,19359,"*","ENSG00000157191.20"
"1",16460947,16468481,7535,"*","ENSG00000226029.1"
"1",16467435,16499257,31823,"*","ENSG00000080947.15"
"1",16514121,16514285,165,"*","ENSG00000206652.1"
"1",16514644,16515754,1111,"*","ENSG00000261135.1"
"1",16515033,16521788,6756,"*","ENSG00000285853.1"
"1",16520693,16521796,1104,"*","ENSG00000224174.2"
"1",16533885,16536172,2288,"*","ENSG00000233421.4"
"1",16534080,16534224,145,"*","ENSG00000277344.1"
"1",16548650,16552531,3882,"*","ENSG00000225710.1"
"1",16562318,16613562,51245,"*","ENSG00000219481.10"
"1",16617390,16617729,340,"*","ENSG00000271732.1"
"1",16618252,16657232,38981,"*","ENSG00000215908.10"
"1",16642766,16643109,344,"*","ENSG00000283773.1"
"1",16645621,16650289,4669,"*","ENSG00000186301.8"
"1",16656878,16667524,10647,"*","ENSG00000282143.1"
"1",16666784,16666948,165,"*","ENSG00000207513.1"
"1",16681096,16688749,7654,"*","ENSG00000280114.1"
"1",16685620,16686055,436,"*","ENSG00000236698.1"
"1",16687338,16720157,32820,"*","ENSG00000268869.6"
"1",16701545,16705594,4050,"*","ENSG00000279151.1"
"1",16739937,16750589,10653,"*","ENSG00000282740.1"
"1",16740272,16972964,232693,"*","ENSG00000058453.17"
"1",16740279,16750968,10690,"*","ENSG00000227684.2"
"1",16740515,16740679,165,"*","ENSG00000207389.1"
"1",16754909,16770237,15329,"*","ENSG00000186715.11"
"1",16851256,16853129,1874,"*","ENSG00000223643.6"
"1",16855406,16859284,3879,"*","ENSG00000230239.1"
"1",16858948,16859021,74,"*","ENSG00000263811.1"
"1",16870944,16883659,12716,"*","ENSG00000228549.4"
"1",16873707,16873851,145,"*","ENSG00000277234.1"
"1",16887576,16889706,2131,"*","ENSG00000238142.2"
"1",16889094,16889602,509,"*","ENSG00000235241.1"
"1",16895979,16896143,165,"*","ENSG00000207005.1"
"1",16904338,16904776,439,"*","ENSG00000272426.1"
"1",16974501,16980632,6132,"*","ENSG00000117122.14"
"1",16976301,16977792,1492,"*","ENSG00000286898.1"
"1",16978925,17005091,26167,"*","ENSG00000226526.1"
"1",16985957,17011928,25972,"*","ENSG00000159363.18"
"1",17018721,17054170,35450,"*","ENSG00000117118.9"
"1",17066760,17119451,52692,"*","ENSG00000117115.13"
"1",17189782,17197617,7836,"*","ENSG00000204362.6"
"1",17193231,17201733,8503,"*","ENSG00000282843.1"
"1",17205127,17246007,40881,"*","ENSG00000142623.11"
"1",17249097,17284233,35137,"*","ENSG00000142619.4"
"1",17277888,17277975,88,"*","ENSG00000266634.1"
"1",17308194,17364004,55811,"*","ENSG00000159339.13"
"1",17372195,17401699,29505,"*","ENSG00000276747.1"
"1",17406759,17407382,624,"*","ENSG00000227751.1"
"1",17406759,17439677,32919,"*","ENSG00000179051.14"
"1",17539697,17697874,158178,"*","ENSG00000074964.17"
"1",17717624,17749978,32355,"*","ENSG00000236648.2"
"1",17755332,17827063,71732,"*","ENSG00000117148.8"
"1",18015711,18045612,29902,"*","ENSG00000284653.1"
"1",18065656,18074412,8757,"*","ENSG00000261781.1"
"1",18107797,18378483,270687,"*","ENSG00000117154.12"
"1",18109388,18115861,6474,"*","ENSG00000280222.1"
"1",18166928,18179346,12419,"*","ENSG00000230035.2"
"1",18385828,18388514,2687,"*","ENSG00000225387.1"
"1",18480981,18486126,5146,"*","ENSG00000179023.8"
"1",18513117,18513383,267,"*","ENSG00000235282.3"
"1",18595413,18595636,224,"*","ENSG00000225478.2"
"1",18630845,18748866,118022,"*","ENSG00000009709.12"
"1",18839598,18859682,20085,"*","ENSG00000179002.5"
"1",18871429,18902724,31296,"*","ENSG00000159423.17"
"1",18883201,18883275,75,"*","ENSG00000265606.1"
"1",18897070,18897148,79,"*","ENSG00000221662.1"
"1",18904279,18956676,52398,"*","ENSG00000169991.11"
"1",19072109,19075511,3403,"*","ENSG00000272084.1"
"1",19074509,19210266,135758,"*","ENSG00000127481.15"
"1",19210500,19240704,30205,"*","ENSG00000230424.1"
"1",19215659,19251527,35869,"*","ENSG00000127463.15"
"1",19251804,19260128,8325,"*","ENSG00000053372.5"
"1",19260520,19262307,1788,"*","ENSG00000286064.1"
"1",19265981,19274194,8214,"*","ENSG00000211454.14"
"1",19282572,19288770,6199,"*","ENSG00000162482.5"
"1",19297079,19297903,825,"*","ENSG00000270728.1"
"1",19303964,19312146,8183,"*","ENSG00000053371.12"
"1",19305075,19305182,108,"*","ENSG00000200403.1"
"1",19312325,19329300,16976,"*","ENSG00000040487.13"
"1",19338774,19485539,146766,"*","ENSG00000077549.18"
"1",19424383,19424671,289,"*","ENSG00000240490.3"
"1",19484402,19629821,145420,"*","ENSG00000173436.15"
"1",19510592,19510733,142,"*","ENSG00000201609.1"
"1",19591801,19596832,5032,"*","ENSG00000235185.1"
"1",19596978,19658456,61479,"*","ENSG00000158747.14"
"1",19597066,19656927,59862,"*","ENSG00000270136.6"
"1",19608113,19608568,456,"*","ENSG00000226396.1"
"1",19664874,19680966,16093,"*","ENSG00000158748.4"
"1",19682212,19799945,117734,"*","ENSG00000162542.13"
"1",19814028,19815283,1256,"*","ENSG00000178828.7"
"1",19814366,19819502,5137,"*","ENSG00000235434.1"
"1",19882394,19912945,30552,"*","ENSG00000169914.6"
"1",19920008,19923617,3610,"*","ENSG00000188784.4"
"1",19970968,19971269,302,"*","ENSG00000242688.3"
"1",19975430,19980416,4987,"*","ENSG00000188257.11"
"1",20028178,20091911,63734,"*","ENSG00000127472.11"
"1",20111938,20119566,7629,"*","ENSG00000117215.15"
"1",20139325,20150386,11062,"*","ENSG00000158786.4"
"1",20154170,20160568,6399,"*","ENSG00000227066.2"
"1",20161252,20177424,16173,"*","ENSG00000187980.6"
"1",20184241,20186486,2246,"*","ENSG00000225986.1"
"1",20186095,20196050,9956,"*","ENSG00000162543.6"
"1",20243094,20244664,1571,"*","ENSG00000228105.2"
"1",20272017,20275005,2989,"*","ENSG00000284710.1"
"1",20290918,20354894,63977,"*","ENSG00000158816.15"
"1",20294210,20323187,28978,"*","ENSG00000226664.1"
"1",20360578,20431234,70657,"*","ENSG00000236963.7"
"1",20412303,20413253,951,"*","ENSG00000226487.1"
"1",20476221,20478937,2717,"*","ENSG00000284641.1"
"1",20478778,20480397,1620,"*","ENSG00000284743.1"
"1",20482390,20486210,3821,"*","ENSG00000162545.6"
"1",20499447,20508151,8705,"*","ENSG00000090432.7"
"1",20525988,20526751,764,"*","ENSG00000215520.3"
"1",20552572,20555020,2449,"*","ENSG00000183114.8"
"1",20589085,20618903,29819,"*","ENSG00000158825.6"
"1",20633457,20651511,18055,"*","ENSG00000158828.8"
"1",20633678,20633788,111,"*","ENSG00000284005.1"
"1",20642656,20652193,9538,"*","ENSG00000117242.7"
"1",20651766,20661544,9779,"*","ENSG00000244038.9"
"1",20664013,20718017,54005,"*","ENSG00000117245.12"
"1",20692733,20694013,1281,"*","ENSG00000235432.1"
"1",20719730,20732837,13108,"*","ENSG00000189410.12"
"1",20732879,20733952,1074,"*","ENSG00000233069.1"
"1",20742678,20787323,44646,"*","ENSG00000127483.18"
"1",20806291,21176888,370598,"*","ENSG00000075151.20"
"1",20841240,20841302,63,"*","ENSG00000251914.1"
"1",20988313,20988432,120,"*","ENSG00000221808.1"
"1",21003549,21003934,386,"*","ENSG00000233072.1"
"1",21073638,21073753,116,"*","ENSG00000236073.2"
"1",21161474,21162081,608,"*","ENSG00000235112.1"
"1",21177053,21178164,1112,"*","ENSG00000287192.1"
"1",21217246,21345572,128327,"*","ENSG00000117298.16"
"1",21266081,21267251,1171,"*","ENSG00000236936.1"
"1",21293289,21299874,6586,"*","ENSG00000231105.2"
"1",21397986,21398362,377,"*","ENSG00000236216.5"
"1",21411459,21413293,1835,"*","ENSG00000228823.1"
"1",21415897,21417492,1596,"*","ENSG00000236009.1"
"1",21424624,21427967,3344,"*","ENSG00000227001.3"
"1",21428302,21429536,1235,"*","ENSG00000187952.9"
"1",21434317,21437558,3242,"*","ENSG00000186543.7"
"1",21440127,21485005,44879,"*","ENSG00000142794.18"
"1",21459755,21460082,328,"*","ENSG00000176378.8"
"1",21509396,21578410,69015,"*","ENSG00000162551.14"
"1",21586471,21591187,4717,"*","ENSG00000233431.1"
"1",21596214,21669363,73150,"*","ENSG00000076864.19"
"1",21678297,21783606,105310,"*","ENSG00000090686.16"
"1",21768268,21768575,308,"*","ENSG00000231978.2"
"1",21812264,21825225,12962,"*","ENSG00000187942.12"
"1",21822243,21937310,115068,"*","ENSG00000142798.20"
"1",21908097,21908580,484,"*","ENSG00000232037.3"
"1",21950678,21956871,6194,"*","ENSG00000283234.1"
"1",21977021,21998642,21622,"*","ENSG00000219073.8"
"1",21983605,22030617,47013,"*","ENSG00000285959.1"
"1",21987480,21987777,298,"*","ENSG00000273610.1"
"1",21987815,21987919,105,"*","ENSG00000201919.1"
"1",22001656,22012542,10887,"*","ENSG00000142789.20"
"1",22010649,22010946,298,"*","ENSG00000278124.1"
"1",22010984,22011088,105,"*","ENSG00000201273.1"
"1",22023989,22026048,2060,"*","ENSG00000228397.3"
"1",22024557,22031223,6667,"*","ENSG00000218510.8"
"1",22025510,22101360,75851,"*","ENSG00000070831.17"
"1",22028316,22052927,24612,"*","ENSG00000285752.1"
"1",22030526,22030748,223,"*","ENSG00000285794.1"
"1",22059196,22064199,5004,"*","ENSG00000230068.2"
"1",22068339,22068827,489,"*","ENSG00000271428.1"
"1",22117312,22143969,26658,"*","ENSG00000162552.15"
"1",22142849,22157401,14553,"*","ENSG00000285873.1"
"1",22266238,22266300,63,"*","ENSG00000266564.1"
"1",22322839,22323331,493,"*","ENSG00000234397.3"
"1",22364629,22366482,1854,"*","ENSG00000279625.1"
"1",22428837,22531157,102321,"*","ENSG00000184677.18"
"1",22517473,22519708,2236,"*","ENSG00000237200.1"
"1",22563488,22603595,40108,"*","ENSG00000070886.12"
"1",22633257,22633366,110,"*","ENSG00000276835.2"
"1",22636627,22639678,3052,"*","ENSG00000173372.17"
"1",22643632,22648110,4479,"*","ENSG00000159189.12"
"1",22652761,22661637,8877,"*","ENSG00000173369.16"
"1",22710838,22921500,210663,"*","ENSG00000133216.16"
"1",22719516,22719598,83,"*","ENSG00000265422.1"
"1",22835712,22836849,1138,"*","ENSG00000225952.1"
"1",22863158,22863226,69,"*","ENSG00000264014.1"
"1",22953042,22965338,12297,"*","ENSG00000215906.8"
"1",23010833,23015852,5020,"*","ENSG00000227868.6"
"1",23019442,23083689,64248,"*","ENSG00000004487.16"
"1",23020146,23088058,67913,"*","ENSG00000240553.1"
"1",23044304,23044372,69,"*","ENSG00000263793.1"
"1",23057857,23057934,78,"*","ENSG00000266802.1"
"1",23084022,23177808,93787,"*","ENSG00000169641.13"
"1",23140324,23141142,819,"*","ENSG00000229010.1"
"1",23162703,23162810,108,"*","ENSG00000206935.1"
"1",23163952,23164053,102,"*","ENSG00000252578.1"
"1",23191894,23194729,2836,"*","ENSG00000179546.4"
"1",23244764,23245224,461,"*","ENSG00000215381.3"
"1",23281306,23287488,6183,"*","ENSG00000261326.4"
"1",23297796,23302866,5071,"*","ENSG00000284726.1"
"1",23303770,23344336,40567,"*","ENSG00000125944.20"
"1",23359447,23369836,10390,"*","ENSG00000125945.15"
"1",23368996,23371839,2844,"*","ENSG00000249087.7"
"1",23370253,23370346,94,"*","ENSG00000201405.1"
"1",23378379,23379029,651,"*","ENSG00000271420.1"
"1",23380908,23424748,43841,"*","ENSG00000204219.11"
"1",23410831,23412146,1316,"*","ENSG00000232482.2"
"1",23428562,23484568,56007,"*","ENSG00000088280.19"
"1",23506437,23531233,24797,"*","ENSG00000007968.7"
"1",23549138,23550915,1778,"*","ENSG00000235052.1"
"1",23557925,23559501,1577,"*","ENSG00000117318.9"
"1",23576435,23593621,17187,"*","ENSG00000285802.1"
"1",23581494,23640568,59075,"*","ENSG00000197880.8"
"1",23670293,23680259,9967,"*","ENSG00000229239.2"
"1",23691741,23696835,5095,"*","ENSG00000142676.14"
"1",23706900,23778296,71397,"*","ENSG00000236810.6"
"1",23743154,23762059,18906,"*","ENSG00000011007.12"
"1",23778417,23788232,9816,"*","ENSG00000057757.10"
"1",23791144,23795539,4396,"*","ENSG00000011009.11"
"1",23795598,23800781,5184,"*","ENSG00000117308.15"
"1",23801884,23838620,36737,"*","ENSG00000117305.15"
"1",23845076,23868294,23219,"*","ENSG00000179163.11"
"1",23870514,23913362,42849,"*","ENSG00000188822.8"
"1",23901470,23902737,1268,"*","ENSG00000229106.1"
"1",23907110,23907885,776,"*","ENSG00000232557.3"
"1",23929069,23929147,79,"*","ENSG00000264926.1"
"1",23949015,23949383,369,"*","ENSG00000230228.2"
"1",23956838,23963462,6625,"*","ENSG00000189266.13"
"1",23964346,23980927,16582,"*","ENSG00000188529.15"
"1",24007880,24008519,640,"*","ENSG00000215905.4"
"1",24040834,24086799,45966,"*","ENSG00000225315.2"
"1",24056034,24112135,56102,"*","ENSG00000142661.19"
"1",24066773,24083565,16793,"*","ENSG00000230703.1"
"1",24119770,24143140,23371,"*","ENSG00000142677.4"
"1",24154167,24187959,33793,"*","ENSG00000185436.12"
"1",24200239,24211693,11455,"*","ENSG00000230023.2"
"1",24307555,24321901,14347,"*","ENSG00000232298.2"
"1",24319321,24364482,45162,"*","ENSG00000158055.15"
"1",24356998,24416934,59937,"*","ENSG00000001460.18"
"1",24415801,24472976,57176,"*","ENSG00000001461.17"
"1",24496253,24535400,39148,"*","ENSG00000286061.1"
"1",24502350,24541040,38691,"*","ENSG00000117602.12"
"1",24538801,24556024,17224,"*","ENSG00000264443.1"
"1",24556086,24609328,53243,"*","ENSG00000184454.7"
"1",24563626,24563974,349,"*","ENSG00000227312.2"
"1",24625410,24625513,104,"*","ENSG00000239106.1"
"1",24631715,24673281,41567,"*","ENSG00000133226.17"
"1",24704893,24717596,12704,"*","ENSG00000284699.1"
"1",24745381,24844321,98941,"*","ENSG00000169504.15"
"1",24777872,24777979,108,"*","ENSG00000238482.1"
"1",24899510,24965121,65612,"*","ENSG00000020633.18"
"1",24919344,24919416,73,"*","ENSG00000278034.1"
"1",24961344,24963097,1754,"*","ENSG00000229162.1"
"1",24968422,24970865,2444,"*","ENSG00000261025.1"
"1",25023502,25023586,85,"*","ENSG00000264371.1"
"1",25041135,25047404,6270,"*","ENSG00000285823.1"
"1",25043706,25113120,69415,"*","ENSG00000233755.1"
"1",25125052,25125454,403,"*","ENSG00000233419.3"
"1",25208138,25209437,1300,"*","ENSG00000231953.2"
"1",25222275,25232502,10228,"*","ENSG00000117614.10"
"1",25232585,25234775,2191,"*","ENSG00000284602.1"
"1",25239493,25240253,761,"*","ENSG00000284657.1"
"1",25242248,25338213,95966,"*","ENSG00000117616.18"
"1",25247836,25248321,486,"*","ENSG00000272432.1"
"1",25266101,25267136,1036,"*","ENSG00000261349.1"
"1",25272392,25330445,58054,"*","ENSG00000187010.21"
"1",25294163,25294643,481,"*","ENSG00000224183.1"
"1",25336428,25337465,1038,"*","ENSG00000259984.1"
"1",25338316,25362361,24046,"*","ENSG00000183726.11"
"1",25362248,25430192,67945,"*","ENSG00000188672.18"
"1",25398720,25399198,479,"*","ENSG00000238084.4"
"1",25430857,25500209,69353,"*","ENSG00000204178.11"
"1",25543579,25568886,25308,"*","ENSG00000157978.11"
"1",25581477,25590356,8880,"*","ENSG00000225643.1"
"1",25617467,25786207,168741,"*","ENSG00000117643.14"
"1",25644543,25659111,14569,"*","ENSG00000233478.1"
"1",25800175,25818221,18047,"*","ENSG00000162430.17"
"1",25811469,25823744,12276,"*","ENSG00000255054.3"
"1",25816748,25820797,4050,"*","ENSG00000228172.5"
"1",25818639,25832942,14304,"*","ENSG00000117640.18"
"1",25831912,25832134,223,"*","ENSG00000272478.1"
"1",25831912,25859458,27547,"*","ENSG00000127423.10"
"1",25859612,25863420,3809,"*","ENSG00000236528.1"
"1",25861209,25871253,10045,"*","ENSG00000182749.5"
"1",25877495,25877605,111,"*","ENSG00000207302.1"
"1",25884180,25906991,22812,"*","ENSG00000117632.23"
"1",25887359,25887610,252,"*","ENSG00000229786.1"
"1",25888969,25889109,141,"*","ENSG00000223624.1"
"1",25906361,25906454,94,"*","ENSG00000283938.1"
"1",25959766,25998117,38352,"*","ENSG00000158006.14"
"1",25964196,25964300,105,"*","ENSG00000207237.1"
"1",26006005,26006130,126,"*","ENSG00000252190.1"
"1",26006215,26006299,85,"*","ENSG00000252691.1"
"1",26019883,26036464,16582,"*","ENSG00000158008.10"
"1",26037251,26046118,8868,"*","ENSG00000158014.15"
"1",26046664,26049099,2436,"*","ENSG00000284309.1"
"1",26051303,26068436,17134,"*","ENSG00000158022.6"
"1",26111164,26125555,14392,"*","ENSG00000175087.10"
"1",26159078,26163962,4885,"*","ENSG00000197245.6"
"1",26164160,26168581,4422,"*","ENSG00000282872.1"
"1",26169515,26171831,2317,"*","ENSG00000236782.7"
"1",26169907,26170873,967,"*","ENSG00000142684.9"
"1",26177483,26189884,12402,"*","ENSG00000142675.18"
"1",26190560,26202968,12409,"*","ENSG00000188782.8"
"1",26209740,26229840,20101,"*","ENSG00000236155.6"
"1",26218580,26220476,1897,"*","ENSG00000278572.1"
"1",26234199,26278808,44610,"*","ENSG00000130695.15"
"1",26263040,26263398,359,"*","ENSG00000270733.1"
"1",26280085,26281522,1438,"*","ENSG00000142669.15"
"1",26281327,26318363,37037,"*","ENSG00000158062.20"
"1",26317957,26320523,2567,"*","ENSG00000169442.9"
"1",26321697,26360080,38384,"*","ENSG00000176092.15"
"1",26326687,26327033,347,"*","ENSG00000225854.2"
"1",26361633,26374522,12890,"*","ENSG00000176083.17"
"1",26410816,26429728,18913,"*","ENSG00000131914.11"
"1",26432281,26471306,39026,"*","ENSG00000117682.17"
"1",26454652,26455187,536,"*","ENSG00000223583.1"
"1",26462755,26468014,5260,"*","ENSG00000225891.2"
"1",26472439,26476642,4204,"*","ENSG00000198830.11"
"1",26519353,26520250,898,"*","ENSG00000224129.1"
"1",26529760,26575030,45271,"*","ENSG00000117676.14"
"1",26554541,26554593,53,"*","ENSG00000238705.1"
"1",26593242,26593546,305,"*","ENSG00000243905.3"
"1",26593939,26594041,103,"*","ENSG00000252802.1"
"1",26602368,26602432,65,"*","ENSG00000252429.2"
"1",26640376,26640614,239,"*","ENSG00000229247.2"
"1",26642285,26642389,105,"*","ENSG00000238316.1"
"1",26647446,26647681,236,"*","ENSG00000235069.2"
"1",26692131,26694131,2001,"*","ENSG00000260063.1"
"1",26693235,26782104,88870,"*","ENSG00000117713.20"
"1",26787471,26798398,10928,"*","ENSG00000060642.10"
"1",26814821,26815112,292,"*","ENSG00000241188.3"
"1",26817299,26817476,178,"*","ENSG00000287810.1"
"1",26826687,26857604,30918,"*","ENSG00000204160.12"
"1",26863148,26864456,1309,"*","ENSG00000175793.12"
"1",26876131,26890283,14153,"*","ENSG00000142751.15"
"1",26876132,26878245,2114,"*","ENSG00000226698.1"
"1",26890487,26900467,9981,"*","ENSG00000198746.13"
"1",26900237,26946871,46635,"*","ENSG00000090273.14"
